word,is_error,textract_score,ner_score,pos_score,gibb_score,word_length,contains_nonalpha,dict_presence,closest_word,editdistance,jaccard_similarity,string_containment,char_intersection_count
fountain,0,0.905162995,0,0,0.098962375,8,0,1,fountain,0,1,1,7
playground,0,0.892101097,0,0,0.053618832,10,0,1,playground,0,1,1,10
teacher's,0,0.894564753,0,0,0.099289376,9,1,1,teacher's,0,1,1,8
redundant,0,0.894018524,0,0,0.090556811,9,0,1,redundant,0,1,1,7
X-rays,0,0.890958742,0,0,0.029715706,6,1,1,X-rays,0,1,1,6
gauge,0,0.89350071,0,0,0.045330368,5,0,1,gauge,0,1,1,4
bitch,0,0.896659859,0,0,0.03663273,5,0,1,bitch,0,1,1,5
such,0,0.898404988,0,0,0.060606855,4,0,1,such,0,1,1,4
liy,0,0.955056451,0.998126805,0,0.000789299,3,0,0,lie,0.333333333,0.5,0.666666667,2
ane,0,0.976100823,0,0,0.130583854,3,0,0,and,0.333333333,0.5,0.666666667,2
work men,0,0.959651353,0,0,0.075754936,8,1,0,workmen,0.125,0.875,1,7
e're,0,0.958891176,0,0,0.182894162,4,1,0,ere,0.25,0.666666667,1,2
romantic,0,0.902650695,0,0,0.103471796,8,0,1,romantic,0,1,1,8
genii,0,0.904983053,0,0.395590991,0.029585253,5,0,1,genii,0,1,1,4
motor way,0,0.983216544,0,0,0.086165471,9,1,0,motorway,0.111111111,0.875,1,7
in two,0,0.962889739,0.994119287,0,0.084926426,6,1,0,into,0.333333333,0.666666667,1,4
anybody,0,0.905957283,0,0,0.021316258,7,0,1,anybody,0,1,1,6
ceiling,0,0.890839954,0,0,0.083714967,7,0,1,ceiling,0,1,1,6
violence,0,0.896201211,0,0,0.092925268,8,0,1,violence,0,1,1,7
achieves,0,0.89537169,0,0,0.08277758,8,0,1,achieves,0,1,1,7
I'd,0,0.180449658,0,0,0.03988942,3,1,1,I'd,0,1,1,3
oen,0,0.129916158,0,0,0.016950198,3,0,0,one,0.666666667,1,1,3
haven't,0,0.908058702,0,0,0.112260341,7,1,1,haven't,0,1,1,7
alike,0,0.907713388,0.834714472,0,0.061987646,5,0,1,alike,0,1,1,5
controls,0,0.898570881,0,0,0.070935745,8,0,1,controls,0,1,1,7
innumerable,0,0.908593682,0,0,0.060418456,11,0,1,innumerable,0,1,1,9
promote,0,0.904924065,0,0,0.087520618,7,0,1,promote,0,1,1,6
learned,0,0.89352705,0,0,0.069329926,7,0,1,learned,0,1,1,6
bulletins,0,0.894197515,0,0,0.096526564,9,0,1,bulletins,0,1,1,8
theyr'e,0,0.992715413,0,0,0.066190965,7,1,0,there,0.285714286,0.666666667,1,4
backchatting,0,0.893470518,0,0,0.060472866,12,0,0,backchatting,0,1,1,9
asterisk,0,0.901174194,0.392606139,0,0.079230487,8,0,1,asterisk,0,1,1,7
farmer,0,0.897034531,0,0,0.088045496,6,0,1,farmer,0,1,1,5
tod,0,0.965063385,0,0.359852523,0.040314262,3,0,0,told,0.25,0.75,1,3
answering,0,0.899630118,0,0,0.085617353,9,0,1,answering,0,1,1,8
easily,0,0.891422893,0,0,0.065468683,6,0,1,easily,0,1,1,6
delinquent,0,0.892639796,0,0,0.071640857,10,0,1,delinquent,0,1,1,8
a rond,0,0.976698658,0.611620009,0,0.086779408,6,1,0,around,0.333333333,0.714285714,0.833333333,5
heat,0,0.901351684,0,0,0.146224655,4,0,1,heat,0,1,1,4
more,0,0.896587694,0,0,0.143954045,4,0,1,more,0,1,1,4
drain,0,0.90678934,0.351737171,0,0.067982993,5,0,1,drain,0,1,1,5
centrally,0,0.907773348,0,0,0.089343371,9,0,1,centrally,0,1,1,8
sensitive,0,0.906612178,0,0,0.091026784,9,0,1,sensitive,0,1,1,6
immortal,0,0.906805399,0.994414568,0,0.056543199,8,0,1,immortal,0,1,1,7
nerve,0,0.896351676,0,0,0.084140191,5,0,1,nerve,0,1,1,4
hurricane,0,0.906170339,0.931448877,0,0.068277131,9,0,1,hurricane,0,1,1,8
proper,0,0.908700435,0,0,0.095037312,6,0,1,proper,0,1,1,4
afternoons,0,0.901197791,0,0,0.047301252,10,0,1,afternoons,0,1,1,8
form-mistress,0,0.900435042,0,0,0.076506352,13,1,1,form-mistress,0,1,1,9
traditionally,0,0.896493163,0,0,0.077107087,13,0,1,traditionally,0,1,1,9
stuffy,0,0.89974226,0,0,0.017818336,6,0,1,stuffy,0,1,1,5
ferrari,0,0.90220657,0.557525218,0.580438972,0.078069543,7,0,0,ferrari,0,1,1,5
characterized,0,0.901239839,0,0,0.083677192,13,0,1,characterized,0,1,1,9
ones,0,0.895460227,0,0,0.104084459,4,0,1,ones,0,1,1,4
dawn,0,0.903816707,0,0,0.020606081,4,0,1,dawn,0,1,1,4
restriction,0,0.893550016,0,0,0.092039209,11,0,1,restriction,0,1,1,8
jub,0,0.966287188,0,0.496366471,0.09060078,3,0,0,job,0.333333333,0.5,0.666666667,2
period,0,0.899199583,0,0,0.076957873,6,0,1,period,0,1,1,6
trestle,0,0.909351023,0,0,0.072767416,7,0,1,trestle,0,1,1,5
also,0,0.898427478,0,0,0.044342756,4,0,1,also,0,1,1,4
twice,0,0.895995428,0.97868824,0,0.056877008,5,0,1,twice,0,1,1,5
treasury,0,0.90435196,0,0,0.068693114,8,0,1,treasury,0,1,1,7
scratch,0,0.901305945,0,0,0.03699445,7,0,1,scratch,0,1,1,6
fiery,0,0.906589619,0,0,0.066338525,5,0,1,fiery,0,1,1,5
snow ball,0,0.993449364,0,0,0.045726726,9,1,0,snowballs,0.222222222,0.875,1,7
hed master,0,0.963232636,0.686559916,0,0.14217798,10,1,0,headmaster,0.2,0.888888889,1,8
accommodation,0,0.903951413,0,0,0.059294121,13,0,1,accommodation,0,1,1,8
approximate,0,0.907185703,0,0,0.056493865,11,0,1,approximate,0,1,1,9
professor,0,0.893056711,0,0,0.090780757,9,0,1,professor,0,1,1,6
spast crath,0,0.988925694,0.999273181,0,0.088529768,11,1,0,spacecraft,0.454545455,0.6,0.75,6
habeas,0,0.905933565,0,0.475468665,0.082971809,6,0,1,habeas,0,1,1,5
union,0,0.904071543,0,0,0.085949839,5,0,1,union,0,1,1,4
ecstatically,0,0.894135896,0,0,0.06007014,12,0,1,ecstatically,0,1,1,8
bury,0,0.90286114,0,0,0.087811586,4,0,1,bury,0,1,1,4
given,0,0.902671491,0,0,0.091139455,5,0,1,given,0,1,1,5
headmaster,0,0.907250396,0,0,0.078234723,10,0,1,headmaster,0,1,1,8
foremost,0,0.89317871,0,0,0.088732231,8,0,1,foremost,0,1,1,7
threw,0,0.901067972,0,0,0.052032103,5,0,1,threw,0,1,1,5
authority,0,0.894396457,0.925033689,0,0.072355601,9,0,1,authority,0,1,1,8
review,0,0.898195095,0,0,0.048163695,6,0,1,review,0,1,1,5
teachers,0,0.906542083,0,0,0.099289376,8,0,1,teachers,0,1,1,7
judiciary,0,0.894389378,0,0,0.05974652,9,0,1,judiciary,0,1,1,8
pedals,0,0.893218063,0,0,0.057890305,6,0,1,pedals,0,1,1,6
track suite,0,0.953699198,0,0,0.059926699,11,1,0,tracksuit,0.181818182,0.8,1,8
commercially,0,0.899746667,0,0,0.069926627,12,0,1,commercially,0,1,1,9
swim wear,0,0.986126913,0,0,0.061645901,9,1,0,swimwear,0.111111111,0.875,1,7
'eer,0,0.968747217,0,0,0.057723283,4,1,0,ere,0.75,0.666666667,1,2
in fucsem,0,0.956207123,0,0,0.046497289,9,1,0,enthusiasm,0.7,0.5,0.666666667,6
boss,0,0.892922663,0.831536114,0,0.062344718,4,0,1,boss,0,1,1,3
feel,0,0.900460705,0,0,0.040524209,4,0,1,feel,0,1,1,3
moment,0,0.900414876,0.968160272,0,0.109373518,6,0,1,moment,0,1,1,5
distribute,0,0.909910814,0,0,0.072530185,10,0,1,distribute,0,1,1,8
filthiness,0,0.906652468,0,0,0.090335049,10,0,1,filthiness,0,1,1,8
aerial,0,0.270147754,0,0,0.036067865,6,0,1,aerial,0,1,1,5
nasty-tempered,0,0.903392424,0,0,0.065852546,14,1,1,nasty-tempered,0,1,1,11
lan,0,0.966179963,0,0.736814022,0.146707104,3,0,0,loud,0.75,0.166666667,0.333333333,1
forgot,0,0.89227349,0,0,0.056634734,6,0,1,forgot,0,1,1,5
exhaustion,0,0.899946017,0,0,0.054851007,10,0,1,exhaustion,0,1,1,10
miniature,0,0.895126772,0,0,0.082825458,9,0,1,miniature,0,1,1,8
wasn't,0,0.904070113,0,0,0.044334307,6,1,1,wasn't,0,1,1,6
model-making,0,0.905395593,0,0,0.059260624,12,1,1,model-making,0,1,1,11
craftsman,0,0.894236072,0.50551939,0,0.040961676,9,0,1,craftsman,0,1,1,8
wud,0,0.953009434,0,0,0.002779208,3,0,0,wonder,0.666666667,0.285714286,0.666666667,2
adders,0,0.893416287,0.794890702,0,0.055440737,6,0,1,adders,0,1,1,5
some time's,0,0.95100783,0.796014547,0,0.113941093,11,1,0,sometimes,0.181818182,0.75,1,6
battle,0,0.903230809,0.95408833,0,0.052615941,6,0,1,battle,0,1,1,5
clock rooms,0,0.98495225,0,0,0.046667052,11,1,0,cloakrooms,0.181818182,0.777777778,0.875,7
hospital,0,0.894073892,0,0,0.055753085,8,0,1,hospital,0,1,1,8
crs,0,0.169342334,0,0,0.043298092,3,0,0,groups,0.666666667,0.285714286,0.666666667,2
omissions,0,0.907737936,0,0,0.078289123,9,0,1,omissions,0,1,1,5
trams,0,0.8978495,0,0,0.036736485,5,0,1,trams,0,1,1,5
enthusiastic,0,0.898117911,0,0,0.075240028,12,0,1,enthusiastic,0,1,1,9
then,0,0.892948299,0,0,0.244649953,4,0,1,then,0,1,1,4
brand,0,0.896171104,0,0,0.116495241,5,0,1,brand,0,1,1,5
public,0,0.894663805,0,0,0.060486784,6,0,1,public,0,1,1,6
jumped,0,0.900037432,0,0,0.10388674,6,0,1,jumped,0,1,1,6
were ever,0,0.991532031,0,0,0.121634984,9,1,0,wherever,0.333333333,0.666666667,0.8,4
poems,0,0.896611097,0,0,0.022547582,5,0,1,poems,0,1,1,5
obey,0,0.90990605,0,0,0.026847185,4,0,1,obey,0,1,1,4
sick,0,0.891794052,0,0,0.05143832,4,0,1,sick,0,1,1,4
skinheads,0,0.904225,0,0,0.043785041,9,0,1,skinheads,0,1,1,8
sub terrainian,0,0.986514393,0.547000587,0,0.05698459,14,1,0,subterranean,0.214285714,0.8,1,8
diphtheria,0,0.892135032,0.86887908,0,0.064395205,10,0,1,diphtheria,0,1,1,8
killed,0,0.899226721,0,0,0.108149603,6,0,1,killed,0,1,1,5
relative,0,0.902279075,0,0,0.105066951,8,0,1,relative,0,1,1,7
carols,0,0.909033179,0.889842808,0,0.06304655,6,0,1,carols,0,1,1,6
leeway,0,0.908709199,0.404520303,0,0.045258271,6,0,1,leeway,0,1,1,5
day,0,0.896886716,0,0,0.025091195,3,0,1,day,0,1,1,3
syllable,0,0.907114783,0,0,0.042242271,8,0,1,syllable,0,1,1,6
succeeding,0,0.9001846,0,0,0.068598733,10,0,1,succeeding,0,1,1,8
similar,0,0.787283425,0,0,0.069070403,7,0,1,similar,0,1,1,6
ack,0,0.968927135,0,0,0.037551336,3,0,0,ask,0.333333333,0.5,0.666666667,2
beef,0,0.898568153,0,0,0.042777985,4,0,1,beef,0,1,1,3
Sheba,0,0.904835442,0.98360759,0.964970469,0.043614077,5,0,1,Sheba,0,1,1,5
individuals,0,0.904604538,0,0,0.058675515,11,0,1,individuals,0,1,1,8
gentlemen,0,0.90964982,0,0,0.07887827,9,0,1,gentlemen,0,1,1,6
guerillas,0,0.902311114,0,0,0.073560291,9,0,1,guerillas,0,1,1,8
irrationality,0,0.899177919,0,0,0.065264965,13,0,1,irrationality,0,1,1,8
banana,0,0.906892103,0,0.778898835,0.08186453,6,0,1,banana,0,1,1,3
gop,0,0.977527459,0,0.328843504,0.033652765,3,0,0,chop,0.5,0.4,0.666666667,2
replacement,0,0.891535525,0,0,0.080262683,11,0,1,replacement,0,1,1,9
bouquet,0,0.892758714,0,0,0.030115658,7,0,1,bouquet,0,1,1,6
piece,0,0.896216017,0,0,0.059755574,5,0,1,piece,0,1,1,4
embellishing,0,0.892846705,0,0,0.088522218,12,0,1,embellishing,0,1,1,9
kimono,0,0.89750086,0.523733497,0,0.093973593,6,0,1,kimono,0,1,1,5
municipalities,0,0.90474582,0,0,0.060539609,14,0,1,municipalities,0,1,1,11
church,0,0.900451697,0,0,0.053229251,6,0,1,church,0,1,1,4
trile run,0,0.98723052,0.430416554,0,0.067467986,9,1,0,trial-run,0.333333333,0.6,0.75,6
inconvenienced,0,0.904742094,0,0,0.084505483,14,0,1,inconvenienced,0,1,1,7
married,0,0.896697204,0,0,0.073802406,7,0,1,married,0,1,1,6
semi-permanently,0,0.890151708,0,0,0.066468598,16,1,1,semi-permanently,0,1,1,12
whit out,0,0.979095276,0,0,0.133395446,8,1,0,without,0.25,0.857142857,1,6
sneak,0,0.902394443,0,0,0.016708025,5,0,1,sneak,0,1,1,5
unconvinced,0,0.90362439,0,0,0.088980349,11,0,1,unconvinced,0,1,1,8
unparalleled,0,0.892862197,0,0,0.061165757,12,0,1,unparalleled,0,1,1,8
risk,0,0.892523756,0,0,0.050318266,4,0,1,risk,0,1,1,4
window panes,0,0.963437912,0,0,0.099963211,12,1,0,windowpanes,0.083333333,0.9,1,9
camera,0,0.028134417,0,0,0.097435049,6,0,1,camera,0,1,1,5
belief,0,0.900038561,0,0,0.054925043,6,0,1,belief,0,1,1,5
spish cart,0,0.96436046,0,0,0.064528994,10,1,0,spacecraft,0.6,0.545454545,0.75,6
blow,0,0.892605307,0,0,0.076099756,4,0,1,blow,0,1,1,4
marvelous,0,0.898126367,0.76520896,0,0.086846481,9,0,1,marvelous,0,1,1,9
La Grippe,0,0.957927793,0.770046592,0.99838686,0.053173206,9,1,0,grippe,0.333333333,0.625,1,5
direction,0,0.89373228,0.552592516,0,0.080133282,9,0,1,direction,0,1,1,8
education,0,0.897098209,0,0,0.077259041,9,0,1,education,0,1,1,9
thought,0,0.909496139,0,0,0.081321256,7,0,1,thought,0,1,1,5
choice,0,0.896121324,0,0,0.067692509,6,0,1,choice,0,1,1,5
score,0,0.90140175,0,0,0.09825628,5,0,1,score,0,1,1,5
energy,0,0.902005622,0,0,0.032621567,6,0,1,energy,0,1,1,5
gorgeous,0,0.900434303,0,0,0.051551844,8,0,1,gorgeous,0,1,1,6
inform,0,0.905430081,0,0,0.061473311,6,0,1,inform,0,1,1,6
dear,0,0.907437103,0,0,0.085819091,4,0,1,dear,0,1,1,4
morsel,0,0.898833626,0,0,0.075896914,6,0,1,morsel,0,1,1,6
important,0,0.892056666,0,0,0.078199067,9,0,1,important,0,1,1,8
dormitory,0,0.901035146,0,0,0.069534034,9,0,1,dormitory,0,1,1,7
irresistibly,0,0.898000186,0,0,0.068522669,12,0,1,irresistibly,0,1,1,8
classrooms,0,0.899060811,0,0,0.031030829,10,0,1,classrooms,0,1,1,7
worthwhile,0,0.897098017,0,0,0.062589432,10,0,1,worthwhile,0,1,1,8
organized,0,0.894754034,0,0,0.057488076,9,0,1,organized,0,1,1,9
magazine,0,0.893773196,0,0,0.048381776,8,0,1,magazine,0,1,1,7
cover ment,0,0.989462944,0,0,0.124885494,10,1,0,government,0.2,0.7,0.875,7
margin,0,0.895957764,0,0,0.081099883,6,0,1,margin,0,1,1,6
certainly,0,0.900813383,0,0,0.066858726,9,0,1,certainly,0,1,1,9
salute,0,0.895749882,0,0,0.062884391,6,0,1,salute,0,1,1,6
well-suited,0,0.90418584,0,0,0.061376511,11,1,1,well-suited,0,1,1,9
length,0,0.908877653,0,0,0.084649188,6,0,1,length,0,1,1,6
Farmer,0,0.902176425,0,0.74504292,0.088045496,6,0,1,Farmer,0,1,1,5
church operated,0,0.97488601,0,0,0.073296192,15,1,0,church-operated,0.066666667,0.833333333,0.909090909,10
ideology,0,0.900299988,0,0,0.020070784,8,0,1,ideology,0,1,1,7
libel,0,0.891700896,0.630306602,0,0.056356812,5,0,1,libel,0,1,1,4
source,0,0.906384047,0,0,0.072211647,6,0,1,source,0,1,1,6
ert,0,0.960074284,0,0,0.073883815,3,0,0,eat,0.333333333,0.5,0.666666667,2
round,0,0.896408048,0,0,0.123702114,5,0,1,round,0,1,1,5
fsh,0,0.965850394,0,0,0.011843278,3,0,0,fish,0.25,0.75,1,3
printed,0,0.895630092,0,0,0.124972795,7,0,1,printed,0,1,1,7
then sloses,0,0.953358073,0,0,0.094476396,11,1,0,themselves,0.454545455,0.5,0.714285714,5
Portuguese,0,0.894563483,0.997291625,0.544738829,0.055256764,10,0,1,Portuguese,0,1,1,8
examined,0,0.892530912,0,0,0.066267967,8,0,1,examined,0,1,1,7
diesel,0,0.896228281,0,0,0.06397084,6,0,1,diesel,0,1,1,5
value,0,0.898203877,0,0,0.048953066,5,0,1,value,0,1,1,5
generator,0,0.903653712,0,0,0.107450637,9,0,1,generator,0,1,1,7
disturb,0,0.890193226,0,0,0.046285583,7,0,1,disturb,0,1,1,7
trid ran,0,0.979776378,0.996246874,0.607375443,0.083165314,8,1,0,trial-run,0.444444444,0.5,0.714285714,5
secondly,0,0.903025659,0.97709614,0,0.077861511,8,0,1,secondly,0,1,1,8
Bang,0,0.899966652,0,0.671387374,0.125186496,4,0,1,Bang,0,1,1,4
emanating,0,0.892420175,0,0,0.102565976,9,0,1,emanating,0,1,1,7
wherever,0,0.907953591,0,0,0.17123418,8,0,1,wherever,0,1,1,5
commission,0,0.904430088,0.841842771,0,0.081482854,10,0,1,commission,0,1,1,6
program,0,0.909116474,0,0,0.048435206,7,0,1,program,0,1,1,6
shoulder,0,0.901550428,0,0,0.091411315,8,0,1,shoulder,0,1,1,8
under norished,0,0.95713448,0.725992501,0,0.108979954,14,1,0,undernourished,0.142857143,0.9,1,9
archeology,0,0.903265306,0,0,0.030440169,10,0,0,archeology,0,1,1,9
enlargement,0,0.907770801,0,0,0.06294789,11,0,1,enlargement,0,1,1,8
play grond,0,0.964030151,0.928363264,0,0.094962319,10,1,0,playground,0.2,0.818181818,0.9,9
happily,0,0.892803645,0,0,0.062417257,7,0,1,happily,0,1,1,6
reminiscent,0,0.906750883,0,0,0.084143449,11,0,1,reminiscent,0,1,1,8
legal,0,0.890867244,0,0,0.050763111,5,0,1,legal,0,1,1,4
outside,0,0.902578005,0,0,0.071613869,7,0,1,outside,0,1,1,7
fast,0,0.900635016,0,0,0.08988243,4,0,1,fast,0,1,1,4
ready made,0,0.976100639,0,0,0.080503964,10,1,0,ready-made,0.1,0.75,0.857142857,6
perseverance,0,0.90496621,0,0,0.109350096,12,0,1,perseverance,0,1,1,8
acknowledge,0,0.891652491,0,0,0.040725912,11,0,1,acknowledge,0,1,1,10
dark,0,0.904452978,0.491640091,0,0.026639034,4,0,1,dark,0,1,1,4
heard,0,0.897056766,0,0,0.085125877,5,0,1,heard,0,1,1,5
turall ran,0,0.958322426,0.409418762,0,0.079351403,10,1,0,trial-run,0.5,0.666666667,0.857142857,6
sending,0,0.908854668,0,0,0.13147915,7,0,1,sending,0,1,1,6
handsome,0,0.903265919,0.802014351,0,0.101128163,8,0,1,handsome,0,1,1,8
repel,0,0.901030446,0,0,0.063596759,5,0,1,repel,0,1,1,4
everyone,0,0.900309682,0.79462707,0,0.09663804,8,0,1,everyone,0,1,1,6
existence,0,0.896163642,0,0,0.079743407,9,0,1,existence,0,1,1,7
wood work,0,0.972549355,0,0,0.056463043,9,1,0,woodwork,0.111111111,0.833333333,1,5
catholic,0,0.895488014,0,0,0.10335844,8,0,1,catholic,0,1,1,7
that,0,0.90844854,0,0,0.192323372,4,0,1,that,0,1,1,3
courier,0,0.894156899,0,0,0.1104221,7,0,1,courier,0,1,1,6
conservative,0,0.893055939,0,0,0.089333026,12,0,1,conservative,0,1,1,10
earth,0,0.8936498,0.778878272,0,0.087612976,5,0,1,earth,0,1,1,5
self-opinionated,0,0.908066397,0,0,0.069159475,16,1,1,self-opinionated,0,1,1,12
todays',0,0.986533288,0.970903695,0,0.033879361,7,1,0,to-day's,0.375,0.875,1,7
adventurous,0,0.904334397,0,0,0.073521697,11,0,1,adventurous,0,1,1,10
owt,0,0.982309404,0,0.489940017,0.012166876,3,0,0,out,0.333333333,0.5,0.666666667,2
sincerity,0,0.900606861,0,0,0.086705405,9,0,1,sincerity,0,1,1,8
shy,0,0.905390918,0,0,0.018840763,3,0,1,shy,0,1,1,3
perch,0,0.891156311,0,0,0.083373057,5,0,1,perch,0,1,1,5
fam,0,0.991947187,0,0,0.040651149,3,0,0,form,0.5,0.4,0.666666667,2
every were,0,0.970025993,0.904797673,0,0.130606943,10,1,0,everywhere,0.2,0.714285714,0.833333333,5
expense,0,0.899871313,0,0,0.078624804,7,0,1,expense,0,1,1,5
motor,0,0.902132689,0,0,0.08518533,5,0,1,motor,0,1,1,4
gnt,0,0.992022101,0,0,0.049657514,3,0,0,got,0.333333333,0.5,0.666666667,2
three,0,0.89063989,0.926260829,0,0.066681637,5,0,1,three,0,1,1,4
undoubtedly,0,0.903090718,0,0,0.053662119,11,0,1,undoubtedly,0,1,1,9
reunion,0,0.89914624,0,0,0.055994763,7,0,1,reunion,0,1,1,6
jealousy,0,0.896506435,0,0,0.068023875,8,0,1,jealousy,0,1,1,8
cloth,0,0.902268505,0,0,0.082992396,5,0,1,cloth,0,1,1,5
remind,0,0.894762257,0,0,0.118595016,6,0,1,remind,0,1,1,6
ufor getble,0,0.967608261,0,0,0.037410428,11,1,0,unforgettable,0.307692308,0.75,0.9,9
colonies,0,0.895373166,0,0,0.076130856,8,0,1,colonies,0,1,1,7
rescinded,0,0.903744165,0,0,0.100234483,9,0,1,rescinded,0,1,1,7
specialised,0,0.900948382,0,0,0.065610264,11,0,1,specialised,0,1,1,8
pay,0,0.90866287,0,0,0.055448086,3,0,1,pay,0,1,1,3
peripatetic,0,0.904720265,0,0,0.072081874,11,0,1,peripatetic,0,1,1,7
upset,0,0.237040852,0.688341975,0,0.040331496,5,0,1,upset,0,1,1,5
satisfactorily,0,0.897070303,0,0,0.060724925,14,0,1,satisfactorily,0,1,1,10
Michigan,0,0.891784319,0.866192698,0.94465667,0.087469168,8,0,1,Michigan,0,1,1,7
improving,0,0.909070626,0,0,0.096739514,9,0,1,improving,0,1,1,8
secure,0,0.899349614,0,0,0.083515213,6,0,1,secure,0,1,1,5
marvellous,0,0.901925208,0.939892709,0,0.090576497,10,0,1,marvellous,0,1,1,9
desired,0,0.90924063,0,0,0.089093316,7,0,1,desired,0,1,1,5
That's,0,0.909259881,0,0,0.115741396,6,1,1,That's,0,1,1,5
pneumonia,0,0.899540531,0,0,0.022346238,9,0,1,pneumonia,0,1,1,8
dimensions,0,0.904937733,0.504295349,0,0.080291758,10,0,1,dimensions,0,1,1,7
roommate,0,0.907719045,0,0,0.072858475,8,0,1,roommate,0,1,1,6
download,0,0.909695927,0,0,0.029373683,8,0,1,download,0,1,1,6
odd,0,0.903856914,0,0,0.013209291,3,0,1,odd,0,1,1,2
a veid,0,0.978873776,0,0,0.04211803,6,1,0,avoid,0.333333333,0.571428571,0.8,4
Wh't,0,0.976492599,0,0.616621256,0.06767822,4,1,0,What,0.25,0.6,0.75,3
some thing,0,0.977422825,0,0,0.157181493,10,1,0,something,0.1,0.9,1,9
ret,0,0.977981961,0,0.704621851,0.07596143,3,0,0,requirement,0.727272727,0.375,1,3
breeze,0,0.896590179,0,0,0.036838982,6,0,1,breeze,0,1,1,4
slid,0,0.035241552,0,0,0.034442777,4,0,1,slid,0,1,1,4
jamjar,0,0.902657052,0.861499965,0.606548727,0.015200322,6,0,0,jamjar,0,1,1,4
lively,0,0.90318706,0,0,0.085796204,6,0,1,lively,0,1,1,5
Police,0,0.893764801,0,0,0.090033015,6,0,1,Police,0,1,1,6
covered,0,0.890987848,0,0,0.147818365,7,0,1,covered,0,1,1,6
execute,0,0.906729555,0,0,0.048699642,7,0,1,execute,0,1,1,5
pag,0,0.988055105,0,0.590307474,0.046665606,3,0,0,page,0.25,0.75,1,3
toward,0,0.893457686,0,0,0.072768821,6,0,1,toward,0,1,1,6
contemporaneous,0,0.907435461,0,0,0.083247352,15,0,1,contemporaneous,0,1,1,11
fre,0,0.962413673,0,0,0.151352804,3,0,0,fire,0.25,0.75,1,3
crisp,0,0.890574047,0.659179568,0,0.054371074,5,0,1,crisp,0,1,1,5
brief,0,0.898959365,0,0,0.04069732,5,0,1,brief,0,1,1,5
programs,0,0.905794489,0,0,0.045023014,8,0,1,programs,0,1,1,7
gratitude,0,0.902330455,0,0,0.068685523,9,0,1,gratitude,0,1,1,8
activities,0,0.907896642,0,0,0.071943556,10,0,1,activities,0,1,1,7
crawling,0,0.905054025,0,0,0.044803767,8,0,1,crawling,0,1,1,8
regained,0,0.904832507,0,0,0.070809973,8,0,1,regained,0,1,1,7
serval,0,0.892916462,0.794106841,0.441839397,0.060719179,6,0,1,serval,0,1,1,6
paper masche,0,0.991844436,0,0,0.097211209,12,1,0,papier-mache,0.25,0.636363636,0.777777778,7
tud,0,0.986073397,0.759693325,0,0.019037006,3,0,0,turned,0.5,0.5,1,3
irreparable,0,0.903064689,0,0,0.06227517,11,0,1,irreparable,0,1,1,7
superficial,0,0.892008556,0,0,0.050764904,11,0,1,superficial,0,1,1,10
silhen fant,0,0.958419515,0.874267876,0.346445501,0.059961316,11,1,0,satisfaction,0.833333333,0.5,0.75,6
houseboat,0,0.90051752,0,0,0.047301511,9,0,1,houseboat,0,1,1,8
we'el,0,0.983351106,0,0.60019356,0.048831149,5,1,0,we'll,0.2,1,1,4
crot sot,0,0.786868788,0,0,0.064445365,8,1,0,tracksuit,0.666666667,0.4,0.666666667,4
practising,0,0.559341081,0,0,0.101557283,10,0,1,practising,0,1,1,9
colonel,0,0.901120318,0.854198456,0,0.082292356,7,0,1,colonel,0,1,1,5
disappointed,0,0.907887484,0,0,0.069550559,12,0,1,disappointed,0,1,1,9
kernel,0,0.908968497,0,0,0.073701033,6,0,1,kernel,0,1,1,5
reservoirs,0,0.905139196,0,0,0.052312891,10,0,1,reservoirs,0,1,1,6
excursion,0,0.893712891,0,0,0.066458411,9,0,1,excursion,0,1,1,9
plate,0,0.900151266,0,0,0.10713351,5,0,1,plate,0,1,1,5
clapped,0,0.894669053,0,0,0.065264209,7,0,1,clapped,0,1,1,6
minimum,0,0.896307543,0,0,0.057847612,7,0,1,minimum,0,1,1,4
residents,0,0.894408994,0,0,0.079667199,9,0,1,residents,0,1,1,7
salaries,0,0.905013907,0,0,0.072909355,8,0,1,salaries,0,1,1,6
acquires,0,0.908757651,0,0,0.051722189,8,0,1,acquires,0,1,1,8
phonetic,0,0.898395636,0,0,0.062961529,8,0,1,phonetic,0,1,1,8
har,0,0.958562348,0,0,0.122676431,3,0,0,her,0.333333333,0.5,0.666666667,2
teddy boy,0,0.898084181,0,0,0.043390802,9,1,0,teddy boy,0,1,1,7
scheduled,0,0.90200133,0,0,0.086368742,9,0,1,scheduled,0,1,1,7
light,0,0.907680393,0,0,0.051819382,5,0,1,light,0,1,1,5
dropping,0,0.9064535,0,0,0.068502653,8,0,1,dropping,0,1,1,7
corner,0,0.902490473,0,0,0.087875959,6,0,1,corner,0,1,1,5
embroidery,0,0.895809743,0,0,0.047772746,10,0,1,embroidery,0,1,1,8
correct,0,0.901316434,0,0,0.083111616,7,0,1,correct,0,1,1,5
school days,0,0.959461035,0,0,0.043261817,11,1,0,schooldays,0.090909091,0.888888889,1,8
spring,0,0.890660405,0,0,0.10170394,6,0,1,spring,0,1,1,6
tornk suint,0,0.951317683,0.933839977,0,0.060655327,11,1,0,tracksuit,0.454545455,0.545454545,0.75,6
okay,0,0.89173421,0,0,0.020197647,4,0,1,okay,0,1,1,4
